dataset,prodgrp,partner,year,flow,value_meur,treated_partner
ext_lt_mainmine,SITC3_fuels,GE,2010,eu_import,105.9,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2011,eu_import,193,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2012,eu_import,204.9,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2013,eu_import,229.3,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2014,eu_import,213.9,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2015,eu_import,172.3,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2016,eu_import,30.5,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2017,eu_import,69.9,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2018,eu_import,47.7,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2019,eu_import,67.3,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2020,eu_import,23.6,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2021,eu_import,81.6,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2022,eu_import,72.1,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2023,eu_import,39.2,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2024,eu_import,34,FALSE
ext_lt_mainmine,SITC3_fuels,GE,2025,eu_import,27,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2010,eu_export,153.7,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2011,eu_export,303,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2012,eu_export,333.8,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2013,eu_export,237.6,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2014,eu_export,288,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2015,eu_export,338.3,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2016,eu_export,319.3,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2017,eu_export,554.6,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2018,eu_export,658.8,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2019,eu_export,376,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2020,eu_export,369.8,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2021,eu_export,724.7,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2022,eu_export,925,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2023,eu_export,597.6,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2024,eu_export,439.7,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2025,eu_export,425.8,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2010,eu_import,4025.2,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2011,eu_import,4555.2,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2012,eu_import,4545.3,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2013,eu_import,4314.3,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2014,eu_import,2169.5,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2015,eu_import,1851.6,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2016,eu_import,1568,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2017,eu_import,1770.7,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2018,eu_import,2646.9,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2019,eu_import,3646.1,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2020,eu_import,1215.7,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2021,eu_import,2436.3,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2022,eu_import,5618.2,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2023,eu_import,8769.9,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2024,eu_import,7134.3,FALSE
ext_lt_mainmine,SITC3_fuels,IN,2025,eu_import,5039.7,FALSE
ext_lt_mainmine,SITC3_fuels,KG,2010,eu_export,23.1,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2011,eu_export,132.9,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2012,eu_export,60.5,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2013,eu_export,29.6,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2014,eu_export,10.9,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2015,eu_export,9.1,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2016,eu_export,7.5,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2017,eu_export,7.8,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2018,eu_export,6.9,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2019,eu_export,6.8,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2020,eu_export,3.8,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2021,eu_export,4.3,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2022,eu_export,21.8,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2023,eu_export,51.1,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2024,eu_export,40.4,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2025,eu_export,46.8,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2010,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2011,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2012,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2013,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2014,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2015,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2016,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2017,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2018,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2019,eu_import,0.3,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2020,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2021,eu_import,0,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2022,eu_import,52.5,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2023,eu_import,56.4,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2024,eu_import,32.2,TRUE
ext_lt_mainmine,SITC3_fuels,KG,2025,eu_import,94.9,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2010,eu_export,57.4,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2011,eu_export,75.8,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2012,eu_export,82.8,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2013,eu_export,88.3,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2014,eu_export,90,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2015,eu_export,70.1,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2016,eu_export,54,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2017,eu_export,47.4,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2018,eu_export,46.8,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2019,eu_export,55.1,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2020,eu_export,41.1,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2021,eu_export,43.9,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2022,eu_export,165.8,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2023,eu_export,156.4,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2024,eu_export,115.9,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2025,eu_export,127.3,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2010,eu_import,14206.6,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2011,eu_import,20691.9,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2012,eu_import,22341.7,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2013,eu_import,22161.9,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2014,eu_import,22186,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2015,eu_import,14244.4,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2016,eu_import,10763.9,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2017,eu_import,15324.3,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2018,eu_import,18376.2,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2019,eu_import,16958.6,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2020,eu_import,11433.1,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2021,eu_import,15832.4,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2022,eu_import,26158.8,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2023,eu_import,27624.3,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2024,eu_import,32644.3,TRUE
ext_lt_mainmine,SITC3_fuels,KZ,2025,eu_import,28218.9,TRUE
ext_lt_mainmine,SITC3_fuels,MA,2010,eu_export,1125.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2011,eu_export,1293.2,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2012,eu_export,2091.6,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2013,eu_export,2428.8,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2014,eu_export,2019.3,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2015,eu_export,1682.5,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2016,eu_export,2040,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2017,eu_export,2748.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2018,eu_export,2839.1,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2019,eu_export,2392.9,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2020,eu_export,1876.4,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2021,eu_export,3204.1,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2022,eu_export,4740.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2023,eu_export,4239.5,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2024,eu_export,4281.4,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2025,eu_export,3238.1,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2010,eu_import,177.3,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2011,eu_import,129.2,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2012,eu_import,149.1,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2013,eu_import,356.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2014,eu_import,169.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2015,eu_import,218.9,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2016,eu_import,127.1,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2017,eu_import,94.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2018,eu_import,117.3,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2019,eu_import,0.5,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2020,eu_import,4.2,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2021,eu_import,26.5,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2022,eu_import,74.2,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2023,eu_import,74.7,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2024,eu_import,20.1,FALSE
ext_lt_mainmine,SITC3_fuels,MA,2025,eu_import,25.8,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2010,eu_export,856.3,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2011,eu_export,1221.5,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2012,eu_export,1189.8,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2013,eu_export,764.2,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2014,eu_export,1031.8,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2015,eu_export,995.2,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2016,eu_export,897.9,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2017,eu_export,1274,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2018,eu_export,1019.1,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2019,eu_export,1177.7,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2020,eu_export,917.2,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2021,eu_export,1810.8,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2022,eu_export,4486.2,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2023,eu_export,2218.8,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2024,eu_export,1945.8,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2025,eu_export,2220.3,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2010,eu_import,207.3,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2011,eu_import,257,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2012,eu_import,215.3,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2013,eu_import,458.1,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2014,eu_import,465.7,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2015,eu_import,506.7,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2016,eu_import,487.9,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2017,eu_import,660.5,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2018,eu_import,730,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2019,eu_import,607.6,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2020,eu_import,517.3,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2021,eu_import,1156.9,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2022,eu_import,2075.9,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2023,eu_import,1969.2,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2024,eu_import,1516,FALSE
ext_lt_mainmine,SITC3_fuels,RS,2025,eu_import,1781.9,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2010,eu_export,687.9,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2011,eu_export,1042.3,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2012,eu_export,1275.1,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2013,eu_export,1056.9,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2014,eu_export,736.8,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2015,eu_export,604.3,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2016,eu_export,573.8,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2017,eu_export,640.8,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2018,eu_export,715,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2019,eu_export,634.2,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2020,eu_export,586.2,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2021,eu_export,789.6,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2022,eu_export,501.9,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2023,eu_export,57.2,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2024,eu_export,53.2,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2025,eu_export,21.2,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2010,eu_import,117894.4,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2011,eu_import,147986.3,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2012,eu_import,157017.7,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2013,eu_import,154568.8,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2014,eu_import,130866.5,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2015,eu_import,87815.4,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2016,eu_import,75261.1,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2017,eu_import,93519.7,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2018,eu_import,109650.9,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2019,eu_import,99648.1,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2020,eu_import,59851.4,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2021,eu_import,104005.9,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2022,eu_import,147155.5,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2023,eu_import,29398.3,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2024,eu_import,22621.5,FALSE
ext_lt_mainmine,SITC3_fuels,RU,2025,eu_import,17445.3,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2010,eu_export,2521.8,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2011,eu_export,4053.6,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2012,eu_export,6077.1,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2013,eu_export,5387.2,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2014,eu_export,5671.7,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2015,eu_export,3390.1,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2016,eu_export,2707.5,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2017,eu_export,3580.6,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2018,eu_export,3276.7,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2019,eu_export,3212.1,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2020,eu_export,1535.5,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2021,eu_export,2391.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2022,eu_export,4205.4,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2023,eu_export,2818.7,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2024,eu_export,2201.3,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2025,eu_export,2058.1,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2010,eu_import,552.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2011,eu_import,718.1,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2012,eu_import,718.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2013,eu_import,1168.2,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2014,eu_import,728.3,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2015,eu_import,936.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2016,eu_import,699.5,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2017,eu_import,591.8,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2018,eu_import,761.1,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2019,eu_import,2092.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2020,eu_import,1243.4,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2021,eu_import,2002.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2022,eu_import,3745.6,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2023,eu_import,3856.9,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2024,eu_import,4001.4,FALSE
ext_lt_mainmine,SITC3_fuels,TR,2025,eu_import,4379.1,FALSE
ext_lt_mainmine,SITC3_fuels,US,2010,eu_export,9381.3,FALSE
ext_lt_mainmine,SITC3_fuels,US,2011,eu_export,12514,FALSE
ext_lt_mainmine,SITC3_fuels,US,2012,eu_export,13921.2,FALSE
ext_lt_mainmine,SITC3_fuels,US,2013,eu_export,11406.9,FALSE
ext_lt_mainmine,SITC3_fuels,US,2014,eu_export,12183.2,FALSE
ext_lt_mainmine,SITC3_fuels,US,2015,eu_export,8620.1,FALSE
ext_lt_mainmine,SITC3_fuels,US,2016,eu_export,7724.7,FALSE
ext_lt_mainmine,SITC3_fuels,US,2017,eu_export,8929.4,FALSE
ext_lt_mainmine,SITC3_fuels,US,2018,eu_export,11707.2,FALSE
ext_lt_mainmine,SITC3_fuels,US,2019,eu_export,12179.5,FALSE
ext_lt_mainmine,SITC3_fuels,US,2020,eu_export,6344.9,FALSE
ext_lt_mainmine,SITC3_fuels,US,2021,eu_export,13172.4,FALSE
ext_lt_mainmine,SITC3_fuels,US,2022,eu_export,18771.6,FALSE
ext_lt_mainmine,SITC3_fuels,US,2023,eu_export,15844.3,FALSE
ext_lt_mainmine,SITC3_fuels,US,2024,eu_export,12306.8,FALSE
ext_lt_mainmine,SITC3_fuels,US,2025,eu_export,9027.2,FALSE
ext_lt_mainmine,SITC3_fuels,US,2010,eu_import,9004.8,FALSE
ext_lt_mainmine,SITC3_fuels,US,2011,eu_import,15581.7,FALSE
ext_lt_mainmine,SITC3_fuels,US,2012,eu_import,17160.4,FALSE
ext_lt_mainmine,SITC3_fuels,US,2013,eu_import,16577.9,FALSE
ext_lt_mainmine,SITC3_fuels,US,2014,eu_import,14125.6,FALSE
ext_lt_mainmine,SITC3_fuels,US,2015,eu_import,10359.3,FALSE
ext_lt_mainmine,SITC3_fuels,US,2016,eu_import,9131.3,FALSE
ext_lt_mainmine,SITC3_fuels,US,2017,eu_import,12316.6,FALSE
ext_lt_mainmine,SITC3_fuels,US,2018,eu_import,18686.8,FALSE
ext_lt_mainmine,SITC3_fuels,US,2019,eu_import,23232.1,FALSE
ext_lt_mainmine,SITC3_fuels,US,2020,eu_import,19726.3,FALSE
ext_lt_mainmine,SITC3_fuels,US,2021,eu_import,33504,FALSE
ext_lt_mainmine,SITC3_fuels,US,2022,eu_import,103364.2,FALSE
ext_lt_mainmine,SITC3_fuels,US,2023,eu_import,85726,FALSE
ext_lt_mainmine,SITC3_fuels,US,2024,eu_import,76938,FALSE
ext_lt_mainmine,SITC3_fuels,US,2025,eu_import,70883.4,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2010,eu_export,6.7,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2011,eu_export,6.5,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2012,eu_export,7.5,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2013,eu_export,12.4,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2014,eu_export,13.9,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2015,eu_export,18.6,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2016,eu_export,18.5,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2017,eu_export,19.8,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2018,eu_export,21.6,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2019,eu_export,29.9,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2020,eu_export,23.6,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2021,eu_export,28.4,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2022,eu_export,47.2,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2023,eu_export,59.1,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2024,eu_export,65.8,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2025,eu_export,69.7,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2010,eu_import,29.6,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2011,eu_import,67.9,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2012,eu_import,15.2,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2013,eu_import,27.1,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2014,eu_import,22.9,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2015,eu_import,7,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2016,eu_import,8.2,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2017,eu_import,9.2,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2018,eu_import,20,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2019,eu_import,10.2,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2020,eu_import,11.1,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2021,eu_import,12.8,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2022,eu_import,35.6,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2023,eu_import,29,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2024,eu_import,150.9,FALSE
ext_lt_mainmine,SITC3_fuels,UZ,2025,eu_import,82.7,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2010,eu_export,563.4,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2011,eu_export,859.2,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2012,eu_export,873.9,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2013,eu_export,699.3,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2014,eu_export,408.6,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2015,eu_export,549.5,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2016,eu_export,399.6,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2017,eu_export,710.3,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2018,eu_export,881.3,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2019,eu_export,500.3,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2020,eu_export,536.2,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2021,eu_export,1077.2,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2022,eu_export,1343.9,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2023,eu_export,922.3,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2024,eu_export,1001.5,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2025,eu_export,631,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2010,eu_import,1115.6,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2011,eu_import,1380,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2012,eu_import,912.5,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2013,eu_import,923.2,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2014,eu_import,1141.9,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2015,eu_import,934,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2016,eu_import,572.7,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2017,eu_import,652.8,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2018,eu_import,429.7,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2019,eu_import,332,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2020,eu_import,145.5,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2021,eu_import,461.4,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2022,eu_import,4289.9,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2023,eu_import,1973.3,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2024,eu_import,523,FALSE
ext_lt_mainmine,SITC3_fuels,ZA,2025,eu_import,483.6,FALSE
ext_lt_mainchem,SITC5_chemicals,AM,2010,eu_export,62.9,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2011,eu_export,65.9,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2012,eu_export,80.5,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2013,eu_export,86.4,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2014,eu_export,91.8,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2015,eu_export,92.1,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2016,eu_export,83.6,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2017,eu_export,102.2,TRUE
ext_lt_mainchem,SITC5_chemicals,AM,2018,eu_export,111.3,TRUE
